"Notes"	"States"	"States Code"	"Disease"	"Disease Code"	"Year"	"Year Code"	Case Count
	"Missouri"	"29"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2017"	"2017"	18
	"Missouri"	"29"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2018"	"2018"	44
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2016"	"2016"	14
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2017"	"2017"	32
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2018"	"2018"	37
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2016"	"2016"	13
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2017"	"2017"	29
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2018"	"2018"	30
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2016"	"2016"	1
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2017"	"2017"	3
	"Missouri"	"29"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2018"	"2018"	7
	"Missouri"	"29"	"Legionellosis"	"10490"	"2016"	"2016"	159
	"Missouri"	"29"	"Legionellosis"	"10490"	"2017"	"2017"	138
	"Missouri"	"29"	"Legionellosis"	"10490"	"2018"	"2018"	150
	"Missouri"	"29"	"Leptospirosis"	"10390"	"2016"	"2016"	1
	"Missouri"	"29"	"Leptospirosis"	"10390"	"2018"	"2018"	2
	"Missouri"	"29"	"Listeriosis, Total"	"10640"	"2016"	"2016"	3
	"Missouri"	"29"	"Listeriosis, Total"	"10640"	"2017"	"2017"	7
	"Missouri"	"29"	"Listeriosis, Total"	"10640"	"2018"	"2018"	15
	"Missouri"	"29"	"Lyme disease, Total"	"11080"	"2016"	"2016"	10
	"Missouri"	"29"	"Lyme disease, Total"	"11080"	"2017"	"2017"	12
	"Missouri"	"29"	"Lyme disease, Total"	"11080"	"2018"	"2018"	11
	"Missouri"	"29"	"Lyme disease, Confirmed"	"11081"	"2016"	"2016"	1
	"Missouri"	"29"	"Lyme disease, Confirmed"	"11081"	"2017"	"2017"	2
	"Missouri"	"29"	"Lyme disease, Confirmed"	"11081"	"2018"	"2018"	3
	"Missouri"	"29"	"Lyme disease, Probable"	"11082"	"2016"	"2016"	9
	"Missouri"	"29"	"Lyme disease, Probable"	"11082"	"2017"	"2017"	10
	"Missouri"	"29"	"Lyme disease, Probable"	"11082"	"2018"	"2018"	8
	"Missouri"	"29"	"Malaria"	"10130"	"2016"	"2016"	20
	"Missouri"	"29"	"Malaria"	"10130"	"2017"	"2017"	27
	"Missouri"	"29"	"Malaria"	"10130"	"2018"	"2018"	16
	"Missouri"	"29"	"Measles, Total"	"10140"	"2018"	"2018"	14
	"Missouri"	"29"	"Measles, Indigenous"	"10500"	"2018"	"2018"	13
	"Missouri"	"29"	"Measles, Imported"	"10510"	"2018"	"2018"	1
	"Missouri"	"29"	"Meningococcal disease, All serogroups"	"10150"	"2016"	"2016"	4
	"Missouri"	"29"	"Meningococcal disease, All serogroups"	"10150"	"2017"	"2017"	9
	"Missouri"	"29"	"Meningococcal disease, All serogroups"	"10150"	"2018"	"2018"	12
	"Missouri"	"29"	"Meningococcal disease, Unknown serogroup"	"10154"	"2016"	"2016"	4
	"Missouri"	"29"	"Meningococcal disease, Unknown serogroup"	"10154"	"2017"	"2017"	9
	"Missouri"	"29"	"Meningococcal disease, Unknown serogroup"	"10154"	"2018"	"2018"	12
	"Missouri"	"29"	"Mumps"	"10180"	"2016"	"2016"	334
	"Missouri"	"29"	"Mumps"	"10180"	"2017"	"2017"	437
	"Missouri"	"29"	"Mumps"	"10180"	"2018"	"2018"	24
	"Missouri"	"29"	"Pertussis"	"10190"	"2016"	"2016"	357
	"Missouri"	"29"	"Pertussis"	"10190"	"2017"	"2017"	412
	"Missouri"	"29"	"Pertussis"	"10190"	"2018"	"2018"	170
	"Missouri"	"29"	"Psittacosis"	"10450"	"2018"	"2018"	1
	"Missouri"	"29"	"Q fever, Total"	"10256"	"2016"	"2016"	2
	"Missouri"	"29"	"Q fever, Total"	"10256"	"2017"	"2017"	4
	"Missouri"	"29"	"Q fever, Total"	"10256"	"2018"	"2018"	2
	"Missouri"	"29"	"Q fever, Acute"	"10257"	"2016"	"2016"	2
	"Missouri"	"29"	"Q fever, Acute"	"10257"	"2017"	"2017"	2
	"Missouri"	"29"	"Q fever, Acute"	"10257"	"2018"	"2018"	2
	"Missouri"	"29"	"Q fever, Chronic"	"10258"	"2017"	"2017"	2
	"Missouri"	"29"	"Rabies, Animal"	"10340"	"2016"	"2016"	25
	"Missouri"	"29"	"Rabies, Animal"	"10340"	"2017"	"2017"	20
	"Missouri"	"29"	"Rabies, Animal"	"10340"	"2018"	"2018"	20
	"Missouri"	"29"	"Salmonellosis"	"11000"	"2016"	"2016"	1022
	"Missouri"	"29"	"Salmonellosis"	"11000"	"2017"	"2017"	993
	"Missouri"	"29"	"Salmonellosis (excluding paratyphoid fever and typhoid fever)"	"50242"	"2018"	"2018"	1318
	"Missouri"	"29"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2016"	"2016"	334
	"Missouri"	"29"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2017"	"2017"	292
	"Missouri"	"29"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2018"	"2018"	371
	"Missouri"	"29"	"Shigellosis"	"11010"	"2016"	"2016"	830
	"Missouri"	"29"	"Shigellosis"	"11010"	"2017"	"2017"	424
	"Missouri"	"29"	"Shigellosis"	"11010"	"2018"	"2018"	309
	"Missouri"	"29"	"Spotted fever rickettsiosis, Total"	"10250"	"2016"	"2016"	350
	"Missouri"	"29"	"Spotted fever rickettsiosis, Total"	"10250"	"2017"	"2017"	579
	"Missouri"	"29"	"Spotted fever rickettsiosis, Total"	"10250"	"2018"	"2018"	596
	"Missouri"	"29"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2016"	"2016"	5
	"Missouri"	"29"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2017"	"2017"	10
	"Missouri"	"29"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2018"	"2018"	17
	"Missouri"	"29"	"Spotted fever rickettsiosis, Probable"	"10254"	"2016"	"2016"	345
	"Missouri"	"29"	"Spotted fever rickettsiosis, Probable"	"10254"	"2017"	"2017"	569
	"Missouri"	"29"	"Spotted fever rickettsiosis, Probable"	"10254"	"2018"	"2018"	579
	"Missouri"	"29"	"Streptococcal toxic shock syndrome"	"11700"	"2016"	"2016"	6
	"Missouri"	"29"	"Streptococcal toxic shock syndrome"	"11700"	"2017"	"2017"	3
	"Missouri"	"29"	"Streptococcal toxic shock syndrome"	"11700"	"2018"	"2018"	10
	"Missouri"	"29"	"Syphilis, Total, all stages"	"10399"	"2016"	"2016"	955
	"Missouri"	"29"	"Syphilis, Total, all stages"	"10399"	"2017"	"2017"	1337
	"Missouri"	"29"	"Syphilis, Total, all stages"	"10399"	"2018"	"2018"	1913
	"Missouri"	"29"	"Syphilis, Congenital"	"10316"	"2016"	"2016"	8
	"Missouri"	"29"	"Syphilis, Congenital"	"10316"	"2017"	"2017"	10
	"Missouri"	"29"	"Syphilis, Congenital"	"10316"	"2018"	"2018"	17
	"Missouri"	"29"	"Syphilis, Primary and secondary"	"10310"	"2016"	"2016"	400
	"Missouri"	"29"	"Syphilis, Primary and secondary"	"10310"	"2017"	"2017"	507
	"Missouri"	"29"	"Syphilis, Primary and secondary"	"10310"	"2018"	"2018"	806
	"Missouri"	"29"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2018"	"2018"	2
	"Missouri"	"29"	"Tuberculosis"	"10220"	"2016"	"2016"	101
	"Missouri"	"29"	"Tuberculosis"	"10220"	"2017"	"2017"	87
	"Missouri"	"29"	"Tuberculosis"	"10220"	"2018"	"2018"	81
	"Missouri"	"29"	"Tularemia"	"10230"	"2016"	"2016"	34
	"Missouri"	"29"	"Tularemia"	"10230"	"2017"	"2017"	33
	"Missouri"	"29"	"Tularemia"	"10230"	"2018"	"2018"	17
	"Missouri"	"29"	"Typhoid fever"	"10240"	"2016"	"2016"	4
	"Missouri"	"29"	"Typhoid fever"	"10240"	"2017"	"2017"	3
	"Missouri"	"29"	"Typhoid fever"	"10240"	"2018"	"2018"	3
	"Missouri"	"29"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2016"	"2016"	23
	"Missouri"	"29"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2017"	"2017"	28
	"Missouri"	"29"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2018"	"2018"	4
	"Missouri"	"29"	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2017"	"2017"	1
	"Missouri"	"29"	"Varicella morbidity"	"10030"	"2016"	"2016"	149
	"Missouri"	"29"	"Varicella morbidity"	"10030"	"2017"	"2017"	196
	"Missouri"	"29"	"Varicella morbidity"	"10030"	"2018"	"2018"	168
	"Missouri"	"29"	"Vibriosis, Total"	"11545"	"2016"	"2016"	6
	"Missouri"	"29"	"Vibriosis, Total"	"11545"	"2017"	"2017"	26
	"Missouri"	"29"	"Vibriosis, Total"	"11545"	"2018"	"2018"	37
	"Missouri"	"29"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	6
	"Missouri"	"29"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	9
	"Missouri"	"29"	"Vibriosis, Confirmed"	"50234"	"2018"	"2018"	15
	"Missouri"	"29"	"Vibriosis, Probable"	"50235"	"2017"	"2017"	17
	"Missouri"	"29"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	22
	"Missouri"	"29"	"Zika virus, Zika virus disease, congenital"	"50224"	"2016"	"2016"	1
	"Missouri"	"29"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2016"	"2016"	37
	"Missouri"	"29"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2017"	"2017"	2
	"Missouri"	"29"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2017"	"2017"	3
	"Montana"	"30"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2016"	"2016"	1
	"Montana"	"30"	"Arboviral diseases, Eastern equine encephalitis virus disease, Neuroinvasive"	"10053"	"2016"	"2016"	1
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2016"	"2016"	3
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2017"	"2017"	3
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2018"	"2018"	25
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2016"	"2016"	3
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2017"	"2017"	8
	"Montana"	"30"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2018"	"2018"	22
	"Montana"	"30"	"Babesiosis, Total"	"12010"	"2016"	"2016"	1
	"Montana"	"30"	"Babesiosis, Confirmed"	"12011"	"2016"	"2016"	1
	"Montana"	"30"	"Botulism, Total"	"10360"	"2016"	"2016"	1
	"Montana"	"30"	"Botulism, Total"	"10360"	"2017"	"2017"	2
	"Montana"	"30"	"Botulism, Infant"	"10540"	"2016"	"2016"	1
	"Montana"	"30"	"Botulism, Infant"	"10540"	"2017"	"2017"	2
	"Montana"	"30"	"Campylobacteriosis"	"11020"	"2016"	"2016"	373
	"Montana"	"30"	"Campylobacteriosis"	"11020"	"2017"	"2017"	406
	"Montana"	"30"	"Campylobacteriosis"	"11020"	"2018"	"2018"	433
	"Montana"	"30"	"Chlamydia trachomatis infection"	"10274"	"2016"	"2016"	4416
	"Montana"	"30"	"Chlamydia trachomatis infection"	"10274"	"2017"	"2017"	4560
	"Montana"	"30"	"Chlamydia trachomatis infection"	"10274"	"2018"	"2018"	4917
	"Montana"	"30"	"Coccidioidomycosis"	"11900"	"2016"	"2016"	13
	"Montana"	"30"	"Coccidioidomycosis"	"11900"	"2017"	"2017"	18
	"Montana"	"30"	"Coccidioidomycosis"	"11900"	"2018"	"2018"	28
	"Montana"	"30"	"Cryptosporidiosis, Total"	"11580"	"2016"	"2016"	62
	"Montana"	"30"	"Cryptosporidiosis, Total"	"11580"	"2017"	"2017"	70
	"Montana"	"30"	"Cryptosporidiosis, Total"	"11580"	"2018"	"2018"	81
	"Montana"	"30"	"Cryptosporidiosis, Confirmed"	"11582"	"2016"	"2016"	60
	"Montana"	"30"	"Cryptosporidiosis, Confirmed"	"11582"	"2017"	"2017"	63
	"Montana"	"30"	"Cryptosporidiosis, Confirmed"	"11582"	"2018"	"2018"	80
	"Montana"	"30"	"Cryptosporidiosis, Probable"	"11583"	"2016"	"2016"	2
	"Montana"	"30"	"Cryptosporidiosis, Probable"	"11583"	"2017"	"2017"	7
	"Montana"	"30"	"Cryptosporidiosis, Probable"	"11583"	"2018"	"2018"	1
	"Montana"	"30"	"Cyclosporiasis"	"11575"	"2017"	"2017"	3
	"Montana"	"30"	"Cyclosporiasis"	"11575"	"2018"	"2018"	10
	"Montana"	"30"	"Dengue virus infections, Dengue"	"10680"	"2016"	"2016"	2
	"Montana"	"30"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2017"	"2017"	4
	"Montana"	"30"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2018"	"2018"	1
	"Montana"	"30"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2016"	"2016"	1
	"Montana"	"30"	"Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection"	"11089"	"2016"	"2016"	1
	"Montana"	"30"	"Giardiasis"	"11570"	"2016"	"2016"	120
	"Montana"	"30"	"Giardiasis"	"11570"	"2017"	"2017"	125
	"Montana"	"30"	"Giardiasis"	"11570"	"2018"	"2018"	89
	"Montana"	"30"	"Gonorrhea"	"10280"	"2016"	"2016"	867
	"Montana"	"30"	"Gonorrhea"	"10280"	"2017"	"2017"	782
	"Montana"	"30"	"Gonorrhea"	"10280"	"2018"	"2018"	1181
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2016"	"2016"	19
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2017"	"2017"	19
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2018"	"2018"	17
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2016"	"2016"	1
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2017"	"2017"	1
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2018"	"2018"	1
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2016"	"2016"	2
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2017"	"2017"	1
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2018"	"2018"	1
	"Montana"	"30"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2017"	"2017"	1
	"Montana"	"30"	"Hantavirus infection, non-hantavirus pulmonary syndrome"	"11610"	"2016"	"2016"	1
	"Montana"	"30"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2016"	"2016"	1
	"Montana"	"30"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2017"	"2017"	2
	"Montana"	"30"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2018"	"2018"	1
	"Montana"	"30"	"Hepatitis, A, acute"	"10110"	"2016"	"2016"	3
	"Montana"	"30"	"Hepatitis, A, acute"	"10110"	"2017"	"2017"	3
	"Montana"	"30"	"Hepatitis, B, acute"	"10100"	"2016"	"2016"	1
	"Montana"	"30"	"Hepatitis, B, acute"	"10100"	"2017"	"2017"	3
	"Montana"	"30"	"Hepatitis, B, acute"	"10100"	"2018"	"2018"	1
	"Montana"	"30"	"Hepatitis, C, acute"	"10101"	"2016"	"2016"	20
	"Montana"	"30"	"Hepatitis, C, acute"	"10101"	"2017"	"2017"	15
	"Montana"	"30"	"Hepatitis, C, acute"	"10101"	"2018"	"2018"	13
	"Montana"	"30"	"Hepatitis, C, acute, Confirmed"	"50228"	"2017"	"2017"	14
	"Montana"	"30"	"Hepatitis, C, acute, Confirmed"	"50228"	"2018"	"2018"	8
	"Montana"	"30"	"Hepatitis, C, acute, Probable"	"50229"	"2017"	"2017"	1
	"Montana"	"30"	"Hepatitis, C, acute, Probable"	"50229"	"2018"	"2018"	5
	"Montana"	"30"	"Hepatitis, C, perinatal infection"	"50248"	"2018"	"2018"	1
	"Montana"	"30"	"Human immunodeficiency virus diagnoses"	"10560"	"2016"	"2016"	20
	"Montana"	"30"	"Human immunodeficiency virus diagnoses"	"10560"	"2017"	"2017"	31
	"Montana"	"30"	"Human immunodeficiency virus diagnoses"	"10560"	"2018"	"2018"	23
	"Montana"	"30"	"Influenza-associated pediatric mortality"	"11061"	"2016"	"2016"	2
	"Montana"	"30"	"Influenza-associated pediatric mortality"	"11061"	"2018"	"2018"	2
	"Montana"	"30"	"Invasive pneumococcal disease, All ages"	"11723"	"2016"	"2016"	99
	"Montana"	"30"	"Invasive pneumococcal disease, All ages"	"11723"	"2017"	"2017"	112
	"Montana"	"30"	"Invasive pneumococcal disease, All ages"	"11723"	"2018"	"2018"	119
	"Montana"	"30"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2016"	"2016"	97
	"Montana"	"30"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2017"	"2017"	108
	"Montana"	"30"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2018"	"2018"	119
	"Montana"	"30"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2016"	"2016"	2
	"Montana"	"30"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2017"	"2017"	4
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2016"	"2016"	8
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2017"	"2017"	7
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2018"	"2018"	10
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2016"	"2016"	8
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2017"	"2017"	7
	"Montana"	"30"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2018"	"2018"	10
	"Montana"	"30"	"Legionellosis"	"10490"	"2016"	"2016"	10
	"Montana"	"30"	"Legionellosis"	"10490"	"2017"	"2017"	17
	"Montana"	"30"	"Legionellosis"	"10490"	"2018"	"2018"	10
	"Montana"	"30"	"Listeriosis, Total"	"10640"	"2016"	"2016"	2
	"Montana"	"30"	"Listeriosis, Total"	"10640"	"2017"	"2017"	2
	"Montana"	"30"	"Lyme disease, Total"	"11080"	"2016"	"2016"	17
	"Montana"	"30"	"Lyme disease, Total"	"11080"	"2017"	"2017"	12
	"Montana"	"30"	"Lyme disease, Total"	"11080"	"2018"	"2018"	7
	"Montana"	"30"	"Lyme disease, Confirmed"	"11081"	"2016"	"2016"	12
	"Montana"	"30"	"Lyme disease, Confirmed"	"11081"	"2017"	"2017"	4
	"Montana"	"30"	"Lyme disease, Confirmed"	"11081"	"2018"	"2018"	5
	"Montana"	"30"	"Lyme disease, Probable"	"11082"	"2016"	"2016"	5
	"Montana"	"30"	"Lyme disease, Probable"	"11082"	"2017"	"2017"	8
	"Montana"	"30"	"Lyme disease, Probable"	"11082"	"2018"	"2018"	2
	"Montana"	"30"	"Malaria"	"10130"	"2016"	"2016"	4
	"Montana"	"30"	"Malaria"	"10130"	"2017"	"2017"	3
	"Montana"	"30"	"Malaria"	"10130"	"2018"	"2018"	3
	"Montana"	"30"	"Meningococcal disease, All serogroups"	"10150"	"2016"	"2016"	2
	"Montana"	"30"	"Meningococcal disease, All serogroups"	"10150"	"2017"	"2017"	1
	"Montana"	"30"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2016"	"2016"	2
	"Montana"	"30"	"Meningococcal disease, Unknown serogroup"	"10154"	"2017"	"2017"	1
	"Montana"	"30"	"Mumps"	"10180"	"2016"	"2016"	26
	"Montana"	"30"	"Mumps"	"10180"	"2017"	"2017"	6
	"Montana"	"30"	"Mumps"	"10180"	"2018"	"2018"	6
	"Montana"	"30"	"Pertussis"	"10190"	"2016"	"2016"	21
	"Montana"	"30"	"Pertussis"	"10190"	"2017"	"2017"	106
	"Montana"	"30"	"Pertussis"	"10190"	"2018"	"2018"	143
	"Montana"	"30"	"Q fever, Total"	"10256"	"2016"	"2016"	1
	"Montana"	"30"	"Q fever, Total"	"10256"	"2017"	"2017"	3
	"Montana"	"30"	"Q fever, Total"	"10256"	"2018"	"2018"	3
	"Montana"	"30"	"Q fever, Acute"	"10257"	"2017"	"2017"	2
	"Montana"	"30"	"Q fever, Acute"	"10257"	"2018"	"2018"	3
	"Montana"	"30"	"Q fever, Chronic"	"10258"	"2016"	"2016"	1
	"Montana"	"30"	"Q fever, Chronic"	"10258"	"2017"	"2017"	1
	"Montana"	"30"	"Rabies, Animal"	"10340"	"2016"	"2016"	10
	"Montana"	"30"	"Rabies, Animal"	"10340"	"2017"	"2017"	13
	"Montana"	"30"	"Rabies, Animal"	"10340"	"2018"	"2018"	18
	"Montana"	"30"	"Salmonellosis"	"11000"	"2016"	"2016"	177
	"Montana"	"30"	"Salmonellosis"	"11000"	"2017"	"2017"	140
	"Montana"	"30"	"Salmonellosis (excluding paratyphoid fever and typhoid fever)"	"50242"	"2018"	"2018"	135
	"Montana"	"30"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2016"	"2016"	133
	"Montana"	"30"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2017"	"2017"	97
	"Montana"	"30"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2018"	"2018"	121
	"Montana"	"30"	"Shigellosis"	"11010"	"2016"	"2016"	8
	"Montana"	"30"	"Shigellosis"	"11010"	"2017"	"2017"	10
	"Montana"	"30"	"Shigellosis"	"11010"	"2018"	"2018"	12
	"Montana"	"30"	"Spotted fever rickettsiosis, Total"	"10250"	"2016"	"2016"	9
	"Montana"	"30"	"Spotted fever rickettsiosis, Total"	"10250"	"2017"	"2017"	11
	"Montana"	"30"	"Spotted fever rickettsiosis, Total"	"10250"	"2018"	"2018"	9
	"Montana"	"30"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2016"	"2016"	1
	"Montana"	"30"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2017"	"2017"	2
	"Montana"	"30"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2018"	"2018"	1
	"Montana"	"30"	"Spotted fever rickettsiosis, Probable"	"10254"	"2016"	"2016"	8
	"Montana"	"30"	"Spotted fever rickettsiosis, Probable"	"10254"	"2017"	"2017"	9
	"Montana"	"30"	"Spotted fever rickettsiosis, Probable"	"10254"	"2018"	"2018"	8
	"Montana"	"30"	"Streptococcal toxic shock syndrome"	"11700"	"2016"	"2016"	3
	"Montana"	"30"	"Streptococcal toxic shock syndrome"	"11700"	"2017"	"2017"	3
	"Montana"	"30"	"Streptococcal toxic shock syndrome"	"11700"	"2018"	"2018"	2
	"Montana"	"30"	"Syphilis, Total, all stages"	"10399"	"2016"	"2016"	24
	"Montana"	"30"	"Syphilis, Total, all stages"	"10399"	"2017"	"2017"	85
	"Montana"	"30"	"Syphilis, Total, all stages"	"10399"	"2018"	"2018"	104
	"Montana"	"30"	"Syphilis, Congenital"	"10316"	"2017"	"2017"	1
	"Montana"	"30"	"Syphilis, Primary and secondary"	"10310"	"2016"	"2016"	14
	"Montana"	"30"	"Syphilis, Primary and secondary"	"10310"	"2017"	"2017"	48
	"Montana"	"30"	"Syphilis, Primary and secondary"	"10310"	"2018"	"2018"	45
	"Montana"	"30"	"Tetanus"	"10210"	"2017"	"2017"	1
	"Montana"	"30"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2017"	"2017"	1
	"Montana"	"30"	"Tuberculosis"	"10220"	"2016"	"2016"	4
	"Montana"	"30"	"Tuberculosis"	"10220"	"2017"	"2017"	3
	"Montana"	"30"	"Tuberculosis"	"10220"	"2018"	"2018"	5
	"Montana"	"30"	"Tularemia"	"10230"	"2016"	"2016"	3
	"Montana"	"30"	"Tularemia"	"10230"	"2017"	"2017"	6
	"Montana"	"30"	"Tularemia"	"10230"	"2018"	"2018"	4
	"Montana"	"30"	"Typhoid fever"	"10240"	"2018"	"2018"	1
	"Montana"	"30"	"Varicella morbidity"	"10030"	"2016"	"2016"	77
	"Montana"	"30"	"Varicella morbidity"	"10030"	"2017"	"2017"	54
	"Montana"	"30"	"Varicella morbidity"	"10030"	"2018"	"2018"	57
	"Montana"	"30"	"Varicella mortality"	"10031"	"2018"	"2018"	1
	"Montana"	"30"	"Vibriosis, Total"	"11545"	"2016"	"2016"	2
	"Montana"	"30"	"Vibriosis, Total"	"11545"	"2017"	"2017"	8
	"Montana"	"30"	"Vibriosis, Total"	"11545"	"2018"	"2018"	14
	"Montana"	"30"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	2
	"Montana"	"30"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	7
	"Montana"	"30"	"Vibriosis, Confirmed"	"50234"	"2018"	"2018"	5
	"Montana"	"30"	"Vibriosis, Probable"	"50235"	"2017"	"2017"	1
	"Montana"	"30"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	9
	"Montana"	"30"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2016"	"2016"	9
	"Nebraska"	"31"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2016"	"2016"	1
	"Nebraska"	"31"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2017"	"2017"	3
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2016"	"2016"	35
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2017"	"2017"	19
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2018"	"2018"	124
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2016"	"2016"	60
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2017"	"2017"	49
	"Nebraska"	"31"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2018"	"2018"	127
	"Nebraska"	"31"	"Babesiosis, Total"	"12010"	"2016"	"2016"	1
	"Nebraska"	"31"	"Babesiosis, Confirmed"	"12011"	"2016"	"2016"	1
	"Nebraska"	"31"	"Botulism, Total"	"10360"	"2017"	"2017"	2
